enabled,description,workflow_id,tg_id_usera,timezone,start_time,days_of_week,start_date,end_date,last_started_at,status,time_to_complete_the_procedure,completed
true,Проверить корректность штрихкодов и сканов по партиям (слот 14:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,14:50,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 14:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,14:51,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 14:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,14:52,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 14:53),Test proga,544911412|8041897638,Europe/Kyiv,14:53,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 14:54),Router_Telegram_Router,544911412,Europe/Kyiv,14:54,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 14:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,14:55,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 14:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,14:56,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 14:57),Test proga,544911412,Europe/Kyiv,14:57,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 14:58),Router_Telegram_Router,8041897638,Europe/Kyiv,14:58,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 14:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,14:59,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 15:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,15:00,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 15:01),Test proga,8041897638,Europe/Kyiv,15:01,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 15:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,15:02,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 15:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,15:03,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 15:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,15:04,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 15:05),Test proga,544911412|8041897638,Europe/Kyiv,15:05,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 15:06),Router_Telegram_Router,544911412,Europe/Kyiv,15:06,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 15:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,15:07,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 15:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,15:08,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 15:09),Test proga,544911412,Europe/Kyiv,15:09,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 15:10),Router_Telegram_Router,8041897638,Europe/Kyiv,15:10,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 15:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,15:11,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 15:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,15:12,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 15:13),Test proga,8041897638,Europe/Kyiv,15:13,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 15:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,15:14,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 15:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,15:15,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 15:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,15:16,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 15:17),Test proga,544911412|8041897638,Europe/Kyiv,15:17,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 15:18),Router_Telegram_Router,544911412,Europe/Kyiv,15:18,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 15:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,15:19,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 15:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,15:20,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 15:21),Test proga,544911412,Europe/Kyiv,15:21,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 15:22),Router_Telegram_Router,8041897638,Europe/Kyiv,15:22,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 15:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,15:23,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 15:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,15:24,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 15:25),Test proga,8041897638,Europe/Kyiv,15:25,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 15:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,15:26,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 15:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,15:27,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 15:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,15:28,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 15:29),Test proga,544911412|8041897638,Europe/Kyiv,15:29,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 15:30),Router_Telegram_Router,544911412,Europe/Kyiv,15:30,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 15:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,15:31,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 15:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,15:32,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 15:33),Test proga,544911412,Europe/Kyiv,15:33,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 15:34),Router_Telegram_Router,8041897638,Europe/Kyiv,15:34,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 15:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,15:35,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 15:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,15:36,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 15:37),Test proga,8041897638,Europe/Kyiv,15:37,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 15:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,15:38,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 15:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,15:39,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 15:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,15:40,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 15:41),Test proga,544911412|8041897638,Europe/Kyiv,15:41,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 15:42),Router_Telegram_Router,544911412,Europe/Kyiv,15:42,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 15:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,15:43,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 15:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,15:44,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 15:45),Test proga,544911412,Europe/Kyiv,15:45,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 15:46),Router_Telegram_Router,8041897638,Europe/Kyiv,15:46,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 15:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,15:47,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 15:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,15:48,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 15:49),Test proga,8041897638,Europe/Kyiv,15:49,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 15:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,15:50,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 15:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,15:51,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 15:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,15:52,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 15:53),Test proga,544911412|8041897638,Europe/Kyiv,15:53,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 15:54),Router_Telegram_Router,544911412,Europe/Kyiv,15:54,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 15:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,15:55,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 15:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,15:56,1|2|3|4|5|6|7,,,,,,
